ori,trip,f_size,mrt_km_o,cycle_km_o,smooth_entro_o,ori_far_pc1,ori_far_pc2
8756,22,1.545454545,2.77,0,0.17292979,0.754856396,-0.54447311
8758,43,4.363636364,3.09,0,0.259879488,-0.153459157,-0.023468164
8759,30,3.954545455,2.7,0,0.210758096,1.340825853,-0.992835114
8760,26,2.909090909,2.52,0,0.128577988,0.773305945,-0.558590018
8764,26,1.772727273,1.95,0,0.619141285,0.128422354,0.208625421
8766,6,0.363636364,1.63,0,0.15782948,0.15617144,0.28990489
8767,29,2.5,1.08,0,0.327103576,0.698084039,-0.291047368
8768,26,2.090909091,1.8,0,0.507592096,2.006243321,-1.505560007
8769,7,0.863636364,1.47,0,0.604893578,1.699075361,-1.266954295
8770,16,1.590909091,1.05,0,0.327103576,1.927337227,-1.441611773
8771,16,1.318181818,0.62,0,0,0.270449207,-0.173822771
8772,27,2.090909091,0.84,0,0.327103576,1.147391692,3.19327452
8773,17,1.045454545,0.67,0,0.327103576,0.178500115,0.355307504
8775,4,0.454545455,1.34,0,0.163551788,0.059458626,0.006624712
8780,0,0,2.31,0,0,0.358410819,0.882281478
8848,0,0,1.96,0,0,0.064209496,0.020540421
8851,11,0.954545455,2.03,0,0.163551788,0.660644896,-0.472385979
8852,36,4.818181818,1.86,0,0.463123032,0.347467459,-0.233003123
8861,47,4.863636364,1.53,0.05,0.356207187,0.611449244,1.623452853
8867,19,1.863636364,0.87,0,0,0.128928691,-0.065536543
8873,46,4.045454545,1.55,0,0.356207187,0.12509031,0.198865577
8874,56,4.863636364,2.07,0,0.446433605,0.344715226,0.842165903
8875,19,1.772727273,2.69,0,0.40414589,0.172127548,0.336641707
8876,9,1.227272727,2.86,0,0.354080706,0.16934786,0.328499758
8877,31,6.681818182,2.1,0,0.356207187,0.062131591,-0.01442589
8878,3,0.181818182,1.8,0,0,0.060156974,-0.012914987
8879,4,0.590909091,1.51,0,0.436138101,1.180735121,-0.870339649
8880,7,0.545454545,1.3,0,0.728512663,1.142618166,-0.757937985
8881,4,0.5,0.97,0,0.222919653,1.403758529,-1.040988854
8882,4,0.590909091,1.48,0,0.30691371,0.416456943,-0.679175817
8883,5,0.909090909,0.76,0,0.74164888,0.621272748,0.893000276
8884,23,2.590909091,0.6,0,0.680159936,1.101548263,-0.809748815
8887,15,2.5,0.86,0,0.715234408,1.283155271,-0.88351936
8888,4,0.363636364,1.18,0,0.534310781,1.176349655,-0.866984053
8889,17,1.545454545,0.98,0,0.728524961,0.314575455,0.524498454
8890,24,2.681818182,0.93,0,0.542121726,0.068695074,0.033679066
8891,3,0.227272727,0.76,0,0.534310781,0.240797578,-0.151134449
8892,1,0.136363636,1.24,0,0.327103576,0.433220409,-0.298369232
8893,3,0.681818182,1.04,0,0.259879488,1.15696344,-0.852150444
8894,53,8.227272727,1.58,0,0.712414374,1.08520609,-0.797244392
8895,20,4.318181818,2.35,0,0.356207187,0.496046516,-0.346441429
8899,4,0.454545455,2.07,0,0.163551788,0.404527488,-0.276414478
8904,10,0.727272727,1.17,0,0.267155391,1.136018069,-0.836123826
8905,10,2.181818182,0.78,0,0.461551117,1.014978146,-0.743508585
8910,53,7.227272727,0.83,0,0.231542658,-1.336335516,-0.109001305
8912,58,9.545454545,1.22,0,0.288983099,-0.820905238,0.080023071
8917,11,1.727272727,0.77,0,0.683310763,1.669958099,-1.2644622
8918,52,7.045454545,0.4,0,0.319247352,0.481804696,-0.335544119
8920,20,1.727272727,1.02,0,0.602471087,0.109991786,-0.051046729
8921,33,5.090909091,1.35,0,0.656265789,-0.621541892,0.134449065
8922,47,5.5,1.43,0,0.566536336,0.672780123,2.947741792
8927,18,1.318181818,0.98,0,0.231542658,0.251474755,0.569056521
8928,24,2.045454545,1.43,0,0.317199522,0.318846075,0.766392928
8931,19,1.681818182,2.39,0,0.132235623,0.724517388,1.954639202
8933,41,4.045454545,2.73,0,0.35162557,-0.400639315,-0.041341626
8934,30,3.590909091,2.95,0,0.656265789,-0.459874122,-0.045624862
8935,10,1,3.06,0,0.267155391,0.39129797,0.97861078
8938,41,6.636363636,3.39,0,0.519758975,-1.071590073,-0.089857707
8939,31,4.772727273,3.09,0,0.268930836,-0.264171783,-0.289543595
8940,25,5.045454545,2.25,0,0.257155976,0.864635377,-0.911983875
8942,58,8.409090909,2.52,0,0.288983099,-0.339307043,-0.950040609
8943,36,8.5,2.86,0,0.317955503,-1.219614851,-0.101344766
8944,6,0.363636364,2.3,0,0.309570643,0.096679771,0.115648659
8945,5,0.818181818,2.28,0,0.178103594,0.113918846,0.166143395
8946,22,1.727272727,1.93,0,0.31565896,1.001848131,2.766964875
8947,34,3,1.73,0,0.393613928,0.130883291,0.215833718
8948,15,2.318181818,1.4,0,0.356207187,1.083014295,-0.795567313
8949,14,2,1.36,0,0.673609559,1.606606618,0.627371987
8950,25,2.363636364,1.08,0,0.163551788,0.266991467,-0.018711311
8951,29,2.272727273,0.32,0,0.228029681,0.13732428,0.234699931
8953,23,1.454545455,0.69,0,0.641746251,1.349007598,3.783824903
8954,5,0.363636364,1.03,0,0.564575034,0.133325114,0.222986029
8955,2,0.318181818,1.29,0,0.327103576,0.122643352,0.191698226
9034,49,4.272727273,0.81,0,0.378034895,0.108383972,0.149931274
9035,12,2.272727273,2.18,0,0.485818559,0.054684184,-0.007358666
9039,11,1.636363636,1.73,0,0.167059601,0.055632859,-0.004581287
9045,7,2.727272727,1.71,0,0.445839305,0.122254676,0.19055976
9048,40,3,1.21,0,0.837654585,0.151588236,-0.082874783
9056,9,1.045454545,2.76,0,0.488342455,0.343048682,0.837284454
9059,5,0.454545455,1.89,0,0.564575034,0.721140317,-0.518674822
9060,7,0.909090909,1.56,0,0.356207187,1.538012788,-1.143715213
9061,8,0.954545455,1.41,0,0,1.034983681,0.170234465
9062,5,0.454545455,1.64,0,0.309570643,0.827309806,2.116827407
9063,4,0.636363636,1.33,0,0.779930425,0.8473026,2.314287681
9064,0,0,1.01,0,0.684604601,1.065477535,-0.782148837
9065,6,0.727272727,0.7,0,0.17292979,0.35486264,-0.238412786
9066,9,0.909090909,0.37,0,0.516078542,3.30737626,-2.497566242
9067,29,4,0.6,0,0.257155976,2.796974479,-2.107025809
9068,35,3.454545455,0.86,0,0.68870745,1.398405278,-0.982616964
9069,15,2,0.75,0,0.492840469,0.312569906,-0.206051961
9070,21,2,0.47,0,0.564575034,0.18212478,0.104121264
9071,12,0.727272727,0.52,0,0.546947336,0.531016431,-0.369236112
9072,9,1.454545455,0.54,0,0.519758975,1.617665227,-1.204662293
9073,15,1.5,1.15,0,0.519758975,1.498098638,-1.113174392
9074,50,8,1.93,0,0.34585958,1.261472204,-0.932116658
9075,45,9.772727273,1.88,0,0.654840078,1.821016578,-1.359180288
9076,7,1.590909091,1.68,0,0.267155391,1.305499934,-0.965805037
9083,0,0,1.68,0,0,0.081143389,-0.02897301
9084,0,0,2.05,0,0.684604601,0.216588989,-0.132610938
9085,7,0.681818182,1,0,0.554492307,0.198100316,0.13826897
9086,18,1.727272727,1.16,0,0.471978516,0.436360672,1.110603322
9087,5,0.727272727,1.4,0,0.163551788,0.054355559,-0.008322609
9088,58,8,1.01,0,0.49113259,0.171130064,-0.318100465
9095,39,6.181818182,1.27,0,0.684604601,-0.235962421,-0.02943393
9098,38,5.5,0.55,0,0.638494704,0.596589719,-0.442372701
9099,26,5.727272727,0.67,0,0.519758975,0.264118501,-0.168978751
9100,17,6,1.01,0,0.554492307,1.475980715,-1.096250581
9102,43,4.545454545,1.56,0,0.515295254,0.222893887,0.712003413
9108,25,2.363636364,1.47,0,0.356207187,0.191923479,0.394625695
9109,20,2.454545455,1.79,0,0.355317576,0.092158267,0.102404782
9110,23,2.409090909,2.41,0,0.517091998,0.090771891,0.098343967
9111,38,5.5,2.09,0,0.066117812,-0.701132775,0.391315407
9112,43,5.409090909,2.35,0,0.313634025,-1.791706057,-0.141928899
9113,24,3.772727273,2.87,0,0.353916379,-1.837194253,-0.145218126
9114,39,4.454545455,2.66,0,0.780201054,-1.006338203,-0.08513938
9115,41,6.863636364,3.19,0,0.534310781,-1.233507484,-0.101565867
9116,35,7.136363636,2.28,0,0.377541406,-0.236492873,-0.029472287
9117,17,2.590909091,2.3,0,0.536257069,-0.122779747,-0.021249753
9118,31,4.681818182,1.96,0,0.694679554,-0.74996645,-0.06660128
9121,35,5.136363636,1.7,0,0.271060863,-0.26712524,-0.031687296
9122,11,1.863636364,2.06,0,0.500698736,-0.351449242,-0.037784719
9123,40,4.636363636,1.81,0,0.635911006,-0.812993912,-0.071158761
9124,20,3.181818182,1.81,0,0.267155391,-0.76987932,-0.234347481
9125,10,2.681818182,1.41,0,0,1.072802742,-1.119768522
9126,10,1.454545455,1.06,0,0.554039047,1.225167527,-0.89678501
9127,36,3.954545455,1.19,0,0.477512468,0.60520212,-0.354799646
9128,24,2.090909091,1.62,0,0.532500838,0.068772809,0.033906759
9129,9,2,1.76,0,0.34585958,1.555473437,4.388581156
9130,19,2,0.83,0,0,0.325195244,0.784990194
9131,20,1.863636364,0.68,0,0.456059361,0.483724401,1.249335771
9133,31,2.727272727,0.61,0,0.511342721,1.602699388,4.526910041
9134,4,0.545454545,0.89,0,0.519758975,0.150816575,0.274220029
9135,4,0.181818182,1.49,0,0.356207187,0.166920786,0.321390649
9206,2,0.136363636,0.87,0,0.534310781,0.171658118,-0.098231509
9207,3,0.318181818,0.52,0,0.267397243,0.135419841,-0.053100619
9208,4,0.318181818,0.87,0,0.421842374,0.067912958,0.031388179
9213,32,3.045454545,1.49,0,0.178103594,0.059642209,0.007162444
9214,12,1.090909091,1.55,0,0.317595436,1.073810639,2.977749268
9215,3,0.181818182,2.33,0,0.483294662,0.502424873,1.304111066
9222,26,5.954545455,2.27,0.01,0.327103576,0.0534717,-0.008505107
9223,45,7.954545455,2.13,0.18,0.615751483,-0.545583039,-0.051822427
9224,34,4.454545455,1.76,0,0.542121726,-0.028189547,-0.015145668
9225,2,0.0909,1.97,0,0.516078542,0.066495698,0.027236904
9226,0,0,2.24,0,0,0.055411771,-0.005228874
9228,16,2.045454545,1.55,0,0.640022344,0.058566168,0.004010627
9229,33,3.545454545,1.37,0,0.542121726,0.056241284,-0.002799159
9233,30,3.272727273,1.2,0,0.277246154,0.337832636,0.822006203
9239,40,23.59090909,3.1,0,0.356207187,0.785974535,-0.568283551
9240,9,3.272727273,3,0,0.436138101,0.258340568,-0.164557692
9241,0,0,2.68,0,0,0.172092613,0.336539377
9242,2,0.181818182,1.72,0,0.619141285,0.803680514,2.186514826
9243,3,0.363636364,1.65,0,0.62726805,0.648803902,1.409388515
9244,0,0,1.27,0,0.327103576,0.175218903,-0.100956089
9246,5,1.272727273,1.17,0,0.258039271,0.151911943,-0.083122472
9247,8,1.409090909,1.13,0,0.534310781,1.328107819,-0.983103749
9248,3,0.318181818,1.13,0,0.344353725,1.63052133,-1.214499304
9249,4,0.772727273,1.17,0,0.257155976,1.418148251,-1.051999334
9252,15,2.5,0.55,0,0.328397413,0.672557404,-0.481500987
9253,0,0,2,0,0.534310781,0.374376926,-0.253344391
9255,26,5.5,1.74,0,0.327420039,1.510443482,-1.116532129
9256,8,2.136363636,1.73,0,0.534310781,0.763559189,-0.551132164
9257,6,1.545454545,1.2,0,0.390330145,0.114361841,-0.054390532
9258,3,0.409090909,1.61,0,0.657714965,0.427282947,-0.293826107
9259,2,0.0909,1.77,0,0.163551788,0.204676311,-0.123495801
9262,0,0,1.48,0,0.31216489,0.081181794,-0.029002396
9265,4,0.227272727,2.34,0,0.683310763,0.112743302,-0.053152086
9267,25,7.227272727,1.62,0,0.327103576,0.553784427,-0.66611431
9276,41,6.363636364,0.78,0,0.327103576,0.206544013,0.142272566
9281,48,5.545454545,1.44,0,0.556138489,0.546083576,-0.305396687
9282,49,5.5,1.23,0,0.445839305,1.321073094,-0.830975406
9288,13,0.772727273,1.26,0,0.257155976,0.226328096,0.495399787
9289,42,6.363636364,1.4,0,0.554492307,0.486063235,2.117114245
9290,50,5.909090909,1.67,0,0.406487088,-0.592094578,-0.055185651
9291,17,2.5,1.68,0,0,-0.930410529,-0.622306651
9292,41,4.454545455,2.13,0,0.282287517,-1.15544162,-0.365110628
9293,24,3.045454545,2.45,0,0.356207187,-1.369897544,-0.111428157
9294,44,3.727272727,2.67,0,0.337104841,-0.955860522,-0.156447485
9297,5,1.272727273,1.8,0,0.534310781,-0.560889077,-0.052929198
9298,29,4.181818182,1.43,0,0.700935788,-1.400934702,-0.113672437
9299,48,6.318181818,1.33,0,0.313922152,-1.779527945,-0.141048307
9300,37,3.545454545,1.06,0,0.664482104,-0.9762419,-0.082963133
9301,58,7.727272727,1.26,0,0.144491549,-0.791786578,-0.06962527
9302,43,7.045454545,1.5,0,0.712414374,-1.095976987,-0.091621112
9304,3,0.954545455,1.63,0,0.534310781,0.241105664,-0.2811837
9305,6,1.045454545,0.82,0,0,1.615697571,-1.203156715
9306,47,6.454545455,1.03,0,0.792419133,2.234490469,-1.585440653
9307,42,6.090909091,0.82,0,0.561411007,1.408232892,-0.70582502
9308,46,4.954545455,1.88,0,0.220628389,0.639619391,1.018665397
9309,14,1.090909091,1.2,0,0.17292979,0.342807599,0.802893718
9310,4,0.272727273,0.9,0,0,0.130227223,0.213912039
9311,4,0.363636364,0.67,0,0.228029681,0.067140368,0.029125199
9313,9,0.545454545,1.03,0,0.555938052,0.503007853,1.305818663
9314,1,0.0909,1.13,0,0.356207187,0.663194564,1.775019359
9315,0,0,1.41,0,0.178103594,0.059678677,0.007269262
9369,0,0,7.55,0,0,0.054521602,-0.007836257
9386,35,5.227272727,0.28,0,0.484785175,0.432288814,-0.29765641
9388,4,0.590909091,0.89,0,0.843684747,0.29418143,0.694148054
9392,13,1,1.8,0,0.34585958,0.106030415,0.143037501
9393,8,0.5,1.8,0,0.175472671,0.52981612,1.38434239
9397,11,0.727272727,2.16,0,0.327103576,0.45794942,1.173838626
9401,3,0.409090909,2.69,0,0.34585958,0.146312221,0.261026385
9402,14,4.363636364,2.87,0.06,0.327103576,-0.237581174,0.194849594
9403,54,11.40909091,2.61,0,0.578936605,-1.192491409,-0.098600017
9404,23,5.181818182,2.05,0,0.327103576,0.157592521,-0.087469038
9405,2,0.181818182,2.57,0,0.258039271,0.05694303,-0.000743685
9407,0,0,3.12,0,0,0.055198573,-0.005853351
9408,2,0.0909,2.96,0,0.442390103,0.159278598,0.299006022
9409,1,0.0455,1.49,0,0.505146065,0.133009845,0.222062578
9410,5,0.227272727,1.41,0,0.339976251,0.469372476,1.207297745
9411,23,1.636363636,1.1,0,0,0.057135839,-0.00017893
9418,20,4.727272727,2.07,0,0.542121726,0.464235099,1.192249921
9419,37,11.72727273,2.92,0,0.542121726,0.997444526,-0.730092512
9420,5,2.136363636,2.79,0,0.564575034,1.080694507,-0.793792297
9421,0,0,2.98,0,0.178103594,0.081729105,-0.029421178
9422,0,0,2.09,0,0.487674236,0.079966688,0.066694596
9423,12,0.818181818,1.68,0,0.795646147,0.054472897,-0.007978918
9427,4,0.409090909,1.36,0,0.267155391,0.054498944,-0.008585673
9428,0,0,1.21,0,0,1.184075375,-0.872895487
9429,2,0.363636364,0.78,0,0.327103576,1.701869871,-1.26909255
9430,7,0.727272727,0.7,0,0.542121726,1.531132103,-1.138450369
9431,0,0,0.6,0,0.279791946,1.186887589,-0.875047288
9432,7,1.045454545,0.74,0,0.623362577,1.035226071,-0.759001543
9433,17,1.772727273,0.69,0,0.623362577,0.068443893,-0.019255828
9435,33,5.181818182,1.31,0,0.368404841,1.760941225,-1.31096961
9436,18,1.818181818,1.34,0,0.267155391,2.392284781,-1.797372325
9437,8,1.5,0.87,0,0.802046492,1.029643233,-0.754729764
9438,4,0.636363636,1.25,0,0.356207187,1.344897125,-0.995950301
9439,15,1.681818182,1.33,0,0,1.150885564,-0.84749988
9440,8,1.272727273,1.24,0,0,0.717677132,-0.516024922
9441,2,0.454545455,1.53,0,0.178103594,0.338501031,-0.225893492
9446,10,0.772727273,1.75,0,0.144491549,0.121321558,-0.059715849
9447,48,7.590909091,1.41,0,0.34585958,1.775366429,-1.324434366
9453,36,7.318181818,2.31,0,0.436171561,-0.299355192,-0.034017827
9460,22,4.909090909,1.35,0,0.554492307,0.752513415,0.506152797
9461,54,5.863636364,1.62,0,0.534310781,0.458142354,1.049207932
9462,20,3.318181818,1.53,0,0.257155976,0.65621871,-0.483708407
9466,43,4.045454545,0.45,0,0.272215138,0.003157343,0.059141904
9468,16,1.5,1.34,0,0.483294662,0.170544062,0.332003537
9469,28,3.136363636,1.44,0,0.440797942,-0.018554742,-0.0137133
9473,43,7.227272727,1.08,0,0.288983099,1.422748862,-1.288201482
9474,12,2.181818182,1.04,0,0.332104209,1.8013936,-1.345244401
9475,34,4.045454545,1.26,0,0.421000939,0.424468113,-0.285325768
9476,35,4.090909091,1.74,0,0.654207152,-0.367354675,-0.038934832
9477,12,2.363636364,1.46,0,0.534310781,-1.209356651,-0.099819533
9478,40,5.545454545,1.09,0,0.350467894,-1.249885454,-0.102750149
9479,29,3.590909091,1.12,0,0.564575034,-1.423768401,-0.115323529
9480,53,6.045454545,0.71,0,0.663908356,-0.826343491,-0.072124062
9481,40,4.636363636,1.06,0,0.288983099,-0.856113599,-0.074276722
9483,47,5.545454545,1.23,0,0.566965283,-1.01363911,-0.085667305
9484,47,6.818181818,1.12,0,0.600378415,-1.172443435,-0.097150359
9485,51,7.681818182,0.44,0,0.259879488,1.702801165,-1.36826606
9488,22,3.909090909,0.99,0,0.519758975,1.674683522,-1.248290569
9489,2,0.227272727,1.84,0,0.163551788,0.057696795,-0.011032549
9582,20,3.363636364,2.83,0.09,0.327103576,0.415698773,1.293838255
9583,18,2.090909091,2.5,0.11,0.542121726,-0.030054839,-0.014544866
9584,46,8.954545455,2.38,0,0.682854589,0.411765378,-0.281952642
9590,10,0.727272727,2.11,0,0.339976251,0.056925954,-0.000793702
9591,4,0.772727273,1.68,0,0,0.077090483,0.058269944
9592,27,2.818181818,1.49,0,0.210758096,0.463607661,1.190412104
9595,19,2.454545455,1.89,0,0.298108894,0.125367906,-0.062811963
9596,27,2.318181818,1.84,0,0.339401165,0.095239594,-0.039758901
9599,53,10.54545455,2.36,0,0.271060863,1.126246091,-0.828646672
9600,5,1.090909091,2.28,0,0.50839822,0.981282785,-0.71772615
9601,3,0.363636364,2.17,0,0.356207187,-0.320746168,-0.035564596
9602,1,0.0909,2.08,0,0.356207187,0.079563255,-0.02776395
9605,0,0,2.79,0,0,0.534719479,-0.376032541
9606,0,0,2.17,0,0.342302301,1.064366599,-0.78129879
9607,3,0.318181818,2.23,0,0,0.567145843,-0.400843986
9608,1,0.318181818,1.45,0,0,0.592945398,-0.420584845
9609,25,3.318181818,1.14,0,0.534310781,1.641303576,-1.222749477
9610,3,1.136363636,1.18,0,0.356207187,1.628453964,-1.212917432
9611,4,0.545454545,0.88,0,0.23072641,1.351885403,-1.001297471
9612,8,1.227272727,1.07,0,0.327103576,0.405271183,-0.276983526
9613,2,0.590909091,0.5,0,0.34585958,0.795170144,-0.575319689
9616,22,2.5,1.91,0,0.353576265,2.810215297,-2.11715719
9617,31,4.636363636,0.79,0,0.542121726,0.767722334,-0.547687585
9618,5,0.363636364,1.03,0,0.423669889,0.994043161,-0.727489915
9619,5,0.454545455,1.12,0,0.321483493,0.930887259,-0.679165371
9620,2,1.227272727,1.2,0,0.163551788,1.692283453,-1.26175738
9621,12,1.681818182,0.88,0,0.356207187,1.869442598,-1.397312959
9622,3,0.181818182,0.73,0,0.51068087,0.168944921,-0.096155471
9624,3,0.272727273,1.4,0,0,0.119263237,-0.058140897
9625,8,2,1.74,0,0.564575034,0.291591244,-0.18999987
9626,4,0.636363636,1.77,0,0.288983099,1.679184886,-1.251734845
9628,32,3.818181818,1.14,0,0.631319837,0.223827549,0.232759971
9634,45,10.36363636,2.33,0,0.342302301,-0.531737698,-0.050821278
9642,45,5.727272727,1.57,0,0.590499874,0.422875095,-0.290453384
9648,37,3.090909091,1.19,0,0.367701423,-0.031832126,-0.01467338
9649,49,7.454545455,1.71,0,0.327103576,-1.312219505,-0.10725749
9651,33,2.954545455,1.02,0,0.398226518,0.436373185,-0.322276811
9654,23,2.681818182,0.94,0,0.327103576,1.164073746,-0.83877775
9655,58,5.090909091,1.2,0,0.564575034,0.973720994,-0.673746081
9656,19,2.681818182,1.37,0,0.327103576,-0.519109459,-0.104669583
9657,32,5.181818182,1.3,0,0.561030313,-1.012834748,-0.084258942
9658,18,2.818181818,1.34,0,0.275453872,-0.577378275,0.670280549
9663,50,5.5,0.94,0,0.534310781,0.18917056,0.551212823
9665,55,5.136363636,0.4,0,0.519758975,0.453560278,-0.412919107
9667,4,0.727272727,0.94,0,0,1.313790825,-0.972148918
9668,23,3.818181818,0.94,0,0.657714965,0.815337818,-0.590751242
9669,7,0.272727273,1.19,0,0.327103576,1.074304695,-0.788903051
9670,2,0.136363636,1.73,0,0.356207187,0.107207775,-0.048916507
9678,0,0,3.71,0,0.271060863,0.058123077,0.002712775
9729,0,0,7.3,0,0.282287517,0.055913836,-0.003758283
9766,0,0,4.92,0,0.327103576,0.071338073,0.041420638
9768,6,0.818181818,3.16,0,0.444354013,-0.029113922,-0.014476829
9769,46,11.45454545,3.3,0,0.631753844,-2.427798725,-0.187924412
9770,27,4.454545455,2.65,0,0.339976251,-0.091076962,-0.018957342
9771,23,1.681818182,2.55,0,0.311681289,0.00758184,-0.011823378
9772,10,1.5,1.89,0,0.635530304,0.099946748,0.125217915
9773,14,1.818181818,2.1,0,0.288983099,0.152656166,0.279608348
9776,58,7.636363636,1.99,0,0.67880233,1.567308834,-1.166131456
9778,30,3.136363636,1.38,0,0.570256032,0.049525827,-0.008790431
9779,39,5.681818182,2.57,0,0.267155391,0.01434122,-0.388286542
9782,0,0,2.01,0,0.684604601,0.429492676,-0.29551691
9785,4,0.590909091,2.42,0,0,0.359650446,-0.242076237
9786,1,0.318181818,2.71,0,0.684604601,1.672354702,-1.246508642
9787,5,0.409090909,1.97,0,0.266250419,1.231632013,-0.894293601
9788,3,0.409090909,1.99,0,0.189017448,0.147471482,-0.079724796
9789,19,2.909090909,1.6,0,0.350945343,1.390800499,-1.031073852
9791,41,6.863636364,1.73,0,0.46145282,1.376651476,-1.020247547
9792,21,3.636363636,1.55,0,0.356207187,1.34441165,-0.995578833
9793,34,4.363636364,1.23,0,0.17292979,0.918696175,-0.669837207
9794,20,2.363636364,0.88,0,0.684604601,1.520626414,-1.130411807
9795,40,5.409090909,0.79,0,0.662139678,1.631716859,-0.78714252
9796,56,7.045454545,0.46,0,0.70715253,1.033854504,-0.715095006
9799,39,4.909090909,0.63,0,0.642966986,0.85993741,-0.624877188
9800,13,1.545454545,0.64,0,0.327103576,1.40535675,-1.042211754
9801,17,2.181818182,0.5,0,0.584259552,1.253586852,-0.923232734
9802,4,0.363636364,0.82,0,0.720457448,0.203656223,-0.048624517
9803,0,0,1.13,0,0.413543738,0.172764721,-0.09907824
9804,0,0,1.51,0,0.347313363,0.230251096,-0.143064674
9805,2,0.409090909,1.44,0,0.582537353,0.686668944,-0.492298612
9806,2,0.545454545,1.05,0,0.144491549,1.451338655,-1.077395395
9807,33,2.363636364,0.82,0,0.306888759,1.185473161,-0.818253372
9808,25,2.409090909,1.05,0,0.445839305,0.541657817,-0.287878975
9809,21,1.954545455,0.69,0,0.356207187,0.201072215,-0.120738081
9810,19,2.909090909,0.96,0,0.379931694,1.163073173,-0.856057626
9825,56,6.227272727,0.48,0,0.163551788,-0.106471874,0.066242207
9826,26,3.227272727,0.64,0,0.488342455,0.795150182,2.16152875
9829,56,7.954545455,1.03,0,0.163551788,0.040932119,-0.009411838
9832,29,4.954545455,0.75,0,0,1.831501088,-1.368281529
9834,42,4.909090909,0.4,0,0.656265789,1.22667763,-0.8936616
9835,14,2.181818182,0.64,0,0.288983099,1.426468152,-1.025618966
9836,9,0.772727273,0.96,0,0.178103594,0.697989,-0.480168939
9842,55,8.590909091,0.81,0,0.5446298,-1.550607993,-0.124495231
9843,49,8.318181818,1.1,0,0.542121726,-0.78805991,-0.069355797
9844,54,8.090909091,1.04,0,0.593885011,-0.842120472,-0.073264886
9846,7,1.272727273,1.58,0,0.564575034,2.387517157,-1.754136538
9847,9,1.772727273,1.56,0,0.17292979,1.495666355,-1.1113133
9848,9,1.681818182,1.32,0,0.356207187,1.071422503,-0.786697705
9849,35,4.181818182,1.39,0,0.642916803,1.678491854,-1.251204562
9850,8,1.090909091,1.79,0,0.293874923,1.886052746,-1.410022426
9851,3,0.818181818,2.17,0,0,0.245112435,-0.154436016
9912,0,0,6.36,0,0.471978516,0.079467089,0.065231227
9920,5,1.409090909,2.71,0,0.257155976,0.062787193,0.016374374
9938,1,0.136363636,3.23,0,0.356207187,0.144496035,0.25570662
9945,2,0.454545455,4.29,0,0.244171228,0.063253605,0.017740534
9946,0,0,4.5,0,0.257155976,0.378797663,0.941996302
9948,20,4.227272727,3.15,0,0.532500838,-0.395452085,-0.04086794
9949,24,9.045454545,3.15,0,0.288983099,-1.568297186,-0.125774327
9950,28,6.454545455,2.61,0,0.585371775,-1.283929946,-0.05450694
9951,38,4.727272727,2.13,0,0.623362577,-0.06539585,-0.000511553
9954,6,0.454545455,2.65,0,0.178103594,0.190109461,-0.11234979
9955,15,2.181818182,2.13,0,0.327103576,1.064780069,-0.781615162
9956,18,2.681818182,1.9,0,0.542121726,1.252365055,-0.915441721
9957,12,1.363636364,1.94,0,0.327103576,0.823438069,-0.596949253
9958,46,6,1.38,0,0.631753844,-0.575527403,-0.053987688
9962,20,2.863636364,1.58,0,0.342302301,0.285816635,-0.185581355
9963,12,1.272727273,1.92,0,0.288983099,0.611873959,-0.435068275
9964,43,17.59090909,2.23,0,0.837876602,1.800067737,-1.3442299
9965,4,1.090909091,1.96,0,0.144491549,0.300954931,-0.197164615
9966,1,0.0909,1.77,0,0.613732926,1.164410373,-0.85784856
9967,1,0.227272727,1.54,0,0.532500838,1.122024944,-0.825416808
9968,3,0.545454545,1.51,0,0.378034895,1.201090101,-0.885914522
9969,4,0.363636364,1.65,0,0.175472671,1.609154797,-1.198150429
9970,30,5.454545455,1.6,0,0.327103576,1.581799585,-1.177219239
9971,22,5.863636364,1.31,0,0.23072641,1.250079515,-0.923399396
9972,8,0.454545455,1.36,0,0.178103594,0.988493719,-0.723243688
9973,4,0.409090909,1.29,0,0.282287517,1.394417101,-1.033841142
9974,14,1.136363636,1.08,0,0.73455344,1.652547739,-1.231353092
9975,29,3.636363636,0.7,0,0.356207187,0.436933941,-0.398368432
9976,23,3.272727273,0.62,0,0.542121726,0.84472052,-0.613233791
9977,20,3.227272727,0.37,0,0.323581575,0.666452179,-0.476829496
9978,14,1.090909091,1.07,0,0.731858004,0.134895933,-0.070102455
9979,51,6.181818182,1.06,0,0.356207187,0.05959295,-0.012483417
9980,28,4.636363636,0.65,0,0.327103576,1.145620546,-0.843471284
9982,41,4.818181818,0.27,0,0.718425618,0.288277916,-0.165897909
9983,8,0.772727273,0.95,0,0.827087475,0.227565584,-0.14100982
9984,6,1.727272727,1.16,0,0.694626725,1.249233908,-0.922752369
9985,5,1.090909091,1.15,0,0.600499672,0.832656566,-0.604002903
9986,4,1.090909091,1.19,0,0,1.569214897,-1.167589904
9987,27,3.409090909,1.09,0,0.178103594,1.083876196,-0.795826837
9989,19,3.409090909,0.52,0,0.178103594,0.284778224,-0.184786801
9991,47,5.136363636,1.18,0,0.689709738,0.411305268,-0.307521023
9999,24,3.090909091,1.46,0,0.327103576,0.054297321,-0.008445407
10000,53,14.36363636,1.36,0,0.472289005,0.083507945,0.21366144
10001,13,2,1.24,0,0.418084725,-0.023991152,-0.014106404
